iteration=0 	 commit=a37d4836519517bdce6cb9d956092321eca3e73b 	 equal=0 	 total=0 	 percentage=0.0
iteration=210 	 commit=d64c5ea1a8991b241620b3b2d85610d8c6b71504 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=211 	 commit=50d2d492201dcc1c74f04204f7f3d58cc0f3da8a 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=212 	 commit=d2b9af04ac843c86ffec6daa0ae0561b30d467d2 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=213 	 commit=321c24b0d770bc34aa6863875e3917798f96137b 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=214 	 commit=14a8996fe6f1a01459dd93e563a58a6dc4de2879 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=215 	 commit=ef76b1f688c9174e161e88ca16d2b1144d3bc255 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=216 	 commit=5c616548a0e54e099a0488b5fb986161f4d01182 	 equal=85 	 total=189 	 percentage=44.97354497354497
WARNING: Could not compile fuzz targets!
iteration=217 	 commit=da923d334d6c632823d10ef6248bdfd68806e47d 	 equal=85 	 total=189 	 percentage=44.97354497354497
iteration=218 	 commit=e06ec26906f189dddf07390d7b84f142e08a5b9b 	 equal=85 	 total=190 	 percentage=44.73684210526316
iteration=219 	 commit=f6ca33d42c88b7be9ea4444cbef704ad6f815536 	 equal=86 	 total=191 	 percentage=45.0261780104712
iteration=220 	 commit=df7e9dae0c4aac63d55361e35709c864fa1b8363 	 equal=86 	 total=192 	 percentage=44.79166666666667
iteration=221 	 commit=4760bac13d5e7eea7db3e6f5ac8c13126311d66c 	 equal=86 	 total=193 	 percentage=44.559585492227974
iteration=222 	 commit=737f347f23539c3d57def69ba70e0ad7fe63c48b 	 equal=87 	 total=194 	 percentage=44.84536082474227
iteration=223 	 commit=1257369169e02ff792058a5f7f52dffbd242fc06 	 equal=88 	 total=195 	 percentage=45.12820512820513
iteration=224 	 commit=de315dfaad32427a84251c3c4a18b5f0058b2eb8 	 equal=88 	 total=196 	 percentage=44.89795918367347
iteration=225 	 commit=ba5f7f6a3ee8e77adfec9a6bd2820ed34e90990c 	 equal=89 	 total=197 	 percentage=45.17766497461929
iteration=226 	 commit=b0d14c7d13c9b3e7ac8ff6d79d9ab45f862b2c26 	 equal=89 	 total=198 	 percentage=44.94949494949495
iteration=227 	 commit=735fde494a032f7308d2781aebcf01d0ac2702fe 	 equal=89 	 total=199 	 percentage=44.72361809045226
iteration=228 	 commit=d2533b96f32bd345fc5516a068799c5f0d4514ee 	 equal=90 	 total=200 	 percentage=45.0
WARNING: Could not compile fuzz targets!
iteration=229 	 commit=ddabd0c70ac807101883b49d951470330ced2bae 	 equal=90 	 total=200 	 percentage=45.0
WARNING: Could not compile fuzz targets!
iteration=230 	 commit=945759162e02035cd420a251b01f40540bc9ac42 	 equal=90 	 total=200 	 percentage=45.0
WARNING: Could not compile fuzz targets!
iteration=231 	 commit=bcb739a864fda20dd6f3d54a4e0d4b8b7de1e399 	 equal=90 	 total=200 	 percentage=45.0
WARNING: Could not compile fuzz targets!
iteration=232 	 commit=90b437e37253e09fd82e862e29086034a62b1561 	 equal=90 	 total=200 	 percentage=45.0
WARNING: Could not compile fuzz targets!
